name,@lat,@lon,type
7-Eleven,33.9441849,-117.3895875,fuel
76,33.9351009,-117.40385,fuel
Mobil,33.9362875,-117.4056854,fuel
76,33.9537473,-117.3970738,fuel
Shell,34.4421293,-119.2623179,fuel
,34.2183331,-118.8687205,fuel
Chevron,35.2770552,-116.0572844,fuel
Mobil,35.2628464,-116.0786236,fuel
Shell,35.2627491,-116.0802427,fuel
Shell,38.3509335,-121.9757202,fuel
Mobil,37.6666957,-122.1065106,fuel
TrueZero - Hydrogen Fuel Station,37.6667342,-122.1067831,fuel
Shell,37.7545585,-121.459741,fuel
Arco,37.7545035,-121.458788,fuel
7-Eleven,37.7536675,-121.4595612,fuel
Grand Petroleum,37.6495389,-122.0774548,fuel
Shell,34.0027952,-117.7324699,fuel
Chevron,39.1512252,-123.1986853,fuel
Chevron,38.3475387,-121.9981976,fuel
Arco,39.1413919,-121.6299121,fuel
Shell,39.1419229,-121.6282609,fuel
Arco,38.7881685,-121.2209321,fuel
Costco Gasoline,39.124951,-123.1957563,fuel
Arco,34.1238056,-118.2207069,fuel
Shell,35.4411863,-115.6730536,fuel
Chevron,38.3628783,-121.9653419,fuel
Shell,33.8153987,-116.4933672,fuel
Shell,33.7594658,-116.4387713,fuel
Shell,33.8563,-116.5549006,fuel
Mobil,33.845248,-116.5465359,fuel
Shell,33.7858208,-116.4773934,fuel
Circle K,33.7433987,-116.233445,fuel
Chevron,37.229488,-121.9810671,fuel
,33.8079991,-118.3338294,fuel
Costco Gasoline,34.1872288,-118.6020384,fuel
Arco,34.026463,-118.4089465,fuel
SK,34.0302414,-118.4023362,fuel
,34.031718,-118.4001301,fuel
Valero,34.0315839,-118.3911284,fuel
Valero,37.2298752,-121.9828271,fuel
76,37.589265,-122.0694292,fuel
Chevron,39.1696221,-123.2121149,fuel
Arco,39.1358127,-123.1926389,fuel
Chevron,39.1914215,-123.2084076,fuel
Kwik Pik Gas,39.1514657,-123.1929681,fuel
Shell,39.1511713,-123.1993756,fuel
United Gas,40.5964914,-122.3877264,fuel
Ukiah Food & Liquor,39.1340472,-123.205814,fuel
Arco,33.6804578,-117.6640457,fuel
Arco,33.936926,-117.1791214,fuel
Chevron,33.9358208,-117.1901376,fuel
Arco,34.0705316,-117.5938793,fuel
,34.0708869,-117.5938955,fuel
Sinclair,34.4435066,-116.9500727,fuel
Valero,34.4436459,-116.9508927,fuel
Chevron,38.4899464,-121.8043724,fuel
76,38.4908974,-121.8041684,fuel
Davis Shell,38.5605549,-121.7579587,fuel
7-Eleven,33.1044413,-117.0725006,fuel
76,33.3711493,-117.2510707,fuel
Arco,33.3713705,-117.251542,fuel
7-Eleven,33.2546951,-117.2997302,fuel
,38.5376333,-121.5041839,fuel
Chevron,38.537378,-121.5042184,fuel
Arco,33.7864477,-116.4584852,fuel
Shell,38.4528601,-122.7518173,fuel
,37.1135184,-120.2713271,fuel
76,37.123168,-120.2591479,fuel
Valero,37.1267196,-120.2560177,fuel
Sinclair,37.3656104,-118.3950874,fuel
,37.3660553,-118.395101,fuel
Costco Gasoline,37.7514118,-121.475904,fuel
Chevron,36.3124308,-119.3491318,fuel
Shell,37.6649575,-122.4693535,fuel
Exxon,37.6690484,-122.4751743,fuel
Exxon,37.6692454,-122.4749345,fuel
Mobil,34.6454129,-118.1482434,fuel
Chevron,34.6461891,-118.1481131,fuel
Shell,37.956962,-119.1191778,fuel
Shell,35.6172362,-118.4776218,fuel
Valero,37.3674665,-119.7254497,fuel
Shell,33.7467546,-117.0062533,fuel
Chevron,40.8658379,-124.0907051,fuel
Speedway,37.6897999,-121.0117331,fuel
Chevron,35.6745863,-119.2281541,fuel
Summit Gasoline,32.7543696,-117.2130274,fuel
,37.7544552,-121.4671453,fuel
76,37.8784329,-122.1805968,fuel
,38.4296924,-122.7302156,fuel
Chevron,38.4288393,-122.7408979,fuel
Coyote Valley Gas Station,39.255969,-123.2136475,fuel
Arco,34.0293997,-117.651397,fuel
Chevron,37.8809986,-122.1867004,fuel
Chevron,34.0294465,-117.6502813,fuel
Chevron,33.9979699,-117.6514466,fuel
Mobil,34.0315179,-117.6503003,fuel
76,34.0271148,-117.6289412,fuel
Arco,34.0343715,-117.628836,fuel
Arco,34.0316941,-117.6674295,fuel
76,34.0114291,-117.7356382,fuel
Costco Gasoline,34.0158689,-117.7426031,fuel
76,38.5017766,-123.0000972,fuel
,41.1872253,-120.9447153,fuel
Arco,34.0680656,-117.6506075,fuel
Chevron,34.0685154,-117.6506174,fuel
,33.6938012,-117.9366558,fuel
Costco Gasoline,33.7023522,-117.9311099,fuel
Sam's Club,33.7157361,-117.95551,fuel
76,34.0339374,-117.6891207,fuel
Shell,34.0339317,-117.6899459,fuel
Arco,34.0288858,-117.6891066,fuel
Shell,34.0259838,-117.6898221,fuel
76,34.0288793,-117.6897352,fuel
Arco,34.0287273,-117.593693,fuel
76,34.0285319,-117.5927799,fuel
Arco,34.0293976,-117.6113885,fuel
Sam's Club,33.9940839,-117.7156584,fuel
76,37.6545052,-122.4082763,fuel
Chevron,37.8236943,-122.0028054,fuel
Mobil,32.93672,-117.1003214,fuel
Arco,37.3240275,-121.8092204,fuel
,33.9396494,-117.2293604,fuel
Costco Gasoline,37.2448605,-121.7872225,fuel
Shell,34.269185,-119.1882717,fuel
76,34.2499785,-119.1968521,fuel
Chevron,34.2456422,-119.1953918,fuel
,38.5580021,-121.5394303,fuel
Cochrane 76,37.1558132,-121.6493837,fuel
Chevron,37.0034402,-121.5472759,fuel
76,34.168741,-118.835944,fuel
Chevron,38.3733987,-121.365679,fuel
,39.7390822,-121.804374,fuel
76,40.5635947,-122.3527465,fuel
Valero,38.276004,-122.0345976,fuel
Shell,33.927724,-116.9472441,fuel
Chevron,33.9278664,-116.9464796,fuel
Arco,33.9297619,-116.9473093,fuel
Arco,40.4338149,-122.2888809,fuel
,37.3622141,-121.8964644,fuel
Shell,39.2278185,-121.0524169,fuel
76,37.0133334,-121.5933777,fuel
Chevron,37.0132455,-121.5940651,fuel
76,33.4895756,-117.7118324,fuel
,34.2670463,-119.2728389,fuel
Shell,41.4624404,-122.890109,fuel
Chevron,37.397627,-121.9128622,fuel
Shell,36.7999935,-118.1978635,fuel
Shell,37.9739756,-122.5404531,fuel
USA Gasoline,32.7268427,-117.2269503,fuel
76,37.3341898,-121.8519509,fuel
Guy's Corner,38.6814644,-121.9677184,fuel
Costco Gasoline,40.7920273,-124.1809652,fuel
Shell,33.6229533,-117.6845408,fuel
Chevron,38.1845121,-122.2545394,fuel
,33.5971386,-117.6576074,fuel
Arco,33.5970787,-117.6577914,fuel
Tackle Box,36.9987321,-120.0744741,fuel
Ralphs Fuel Center,34.1236472,-117.575439,fuel
Chevron,38.5055082,-122.4703126,fuel
76,37.3702259,-121.8437782,fuel
Beacon,38.754557,-121.2876345,fuel
Costco Gasoline,37.7019701,-121.8109716,fuel
Arco,37.3865938,-121.8611971,fuel
Shell,37.3967971,-121.8726626,fuel
Chevron,37.3707343,-121.8430272,fuel
Circle K,37.125209,-120.2563943,fuel
Quik Stop,37.3553294,-121.800349,fuel
Tower,40.6270995,-122.4046428,fuel
Alta Sierra Station,39.1414375,-121.0706085,fuel
76,33.9277003,-117.5588753,fuel
,33.9381088,-117.5539243,fuel
Speedway,34.0591094,-118.3833078,fuel
Valero,40.6136676,-122.3487114,fuel
Arco,34.4707006,-117.3647252,fuel
Shell,37.3999484,-121.8474969,fuel
Chevron,39.0419353,-121.0940014,fuel
Chevron,39.0417889,-121.0936774,fuel
Chevron,40.5768681,-122.4121792,fuel
Chevron,40.5857581,-122.3764034,fuel
Chevron,40.5640221,-122.3399447,fuel
Shell - Rose Ave,34.2195538,-119.1588322,fuel
Raley's aisle 1,38.9125032,-120.004667,fuel
Shell,38.0127225,-122.2733543,fuel
S Express,37.3522613,-121.8244917,fuel
Chevron,37.8978147,-122.0629511,fuel
Reino Mobil,34.1793956,-118.9528871,fuel
,40.5710686,-122.3877174,fuel
,37.9064452,-122.0609785,fuel
Chevron,40.5353631,-122.303094,fuel
Arco,40.5233047,-122.3830075,fuel
4S Ranch Gas Station and Car Wash,33.0149946,-117.1111923,fuel
Chevron,38.3952395,-121.9523757,fuel
Chevron,38.2428644,-122.0179964,fuel
,38.2512457,-122.0696582,fuel
76,38.2495378,-122.0526967,fuel
Valero,38.2495027,-122.0604213,fuel
Chevron,38.1407781,-122.2306298,fuel
Arco,33.7402827,-116.2647395,fuel
Shell,33.740832,-116.257748,fuel
Arco,38.4461528,-121.8545754,fuel
Chevron,38.4461759,-121.8560754,fuel
Chevron,39.0770318,-121.5440313,fuel
7-Eleven,38.4305065,-122.7248568,fuel
Cal Gas,37.3645952,-121.8274132,fuel
Shell,37.3601944,-121.8390668,fuel
Chevron,37.3581289,-121.8435442,fuel
Kwik Serv,37.358944,-121.8418798,fuel
World,37.3508989,-121.8275155,fuel
Capitol Gas & Shop,37.3514381,-121.8266135,fuel
76,33.5618481,-117.6703824,fuel
Chevron,33.5597212,-117.6708122,fuel
Rotten Robbie,37.3475809,-121.8326038,fuel
Shell,34.2747714,-119.2388726,fuel
L & D Service Station,37.3414109,-121.8441841,fuel
,38.7881525,-121.2246859,fuel
Circle K,32.9087294,-117.1455792,fuel
Chevron,37.8896172,-122.5159261,fuel
Valero,37.8888521,-122.5157272,fuel
Costco Gasoline,33.997812,-117.5577503,fuel
,38.298801,-122.4758703,fuel
Flyers,40.5297985,-122.3817052,fuel
Chevron,33.1334595,-117.1946736,fuel
76,39.7726924,-121.8769763,fuel
76,39.7727747,-121.876763,fuel
,36.8236286,-119.7004363,fuel
Shell,36.8235668,-119.7002556,fuel
Clear Creek Market,40.5131597,-122.381468,fuel
Chevron,34.3507331,-119.0588309,fuel
Arco,34.3399349,-119.0851632,fuel
Costco Gasoline,34.0361261,-118.1032306,fuel
Shell,37.5333284,-122.0014212,fuel
Shell,38.5476855,-122.8103481,fuel
Valero,34.6530692,-120.4574037,fuel
Mobil,33.7577926,-118.1105405,fuel
Chevron,33.8094671,-117.8330032,fuel
Sand Canyon Service Station,33.6767317,-117.758623,fuel
Arco,33.93066,-118.2929448,fuel
Chevron,33.7518235,-117.884832,fuel
76,38.3636088,-122.714558,fuel
Mobil,34.4350589,-119.8720737,fuel
Food 4 Less,34.2311739,-119.1757115,fuel
Chevron,32.6288387,-116.9663034,fuel
,38.4757223,-122.7333529,fuel
Circle K,38.476314,-122.7332091,fuel
Chevron,34.8551928,-117.0886491,fuel
Shell,37.7971196,-121.9213149,fuel
Chevron,34.2744194,-118.5561528,fuel
Chevron,39.2150656,-121.0619368,fuel
InterState truck diesel,38.3815026,-121.3642747,fuel
InterState automotive,38.3816519,-121.3644333,fuel
,37.9069567,-122.0593875,fuel
,35.2386864,-120.6476551,fuel
Capitol Arco,37.4074491,-121.8878807,fuel
Shell,33.1279003,-117.2513218,fuel
Shell,37.2944124,-122.0318084,fuel
Rotten Robbie,37.3079599,-122.0326987,fuel
Chevron,37.3032775,-122.0318602,fuel
De Anza Valero,37.3034239,-122.0326854,fuel
Arco,37.2856749,-121.9828474,fuel
Paiute Palace Casino Gas Station,37.3755708,-118.4272179,fuel
7-Eleven,33.1326609,-117.2290349,fuel
,32.8114286,-115.3713127,fuel
Propel,37.4943097,-122.2345341,fuel
Valero,37.4941346,-122.2345484,fuel
Chevron,41.6004255,-122.8465958,fuel
Arco,34.1087244,-117.3142215,fuel
Mobil,33.9170534,-117.9326411,fuel
Shell,33.1817777,-117.3375968,fuel
Chevron,37.3152661,-121.8372734,fuel
Chevron,38.2809348,-122.2747988,fuel
Chevron,35.1691403,-118.6092334,fuel
Chevron,33.7585998,-118.0249913,fuel
Shell,33.0646652,-117.2933053,fuel
Shell,33.5701856,-117.7237461,fuel
Chevron,33.5929054,-117.7285397,fuel
Chevron,33.6034159,-117.8731328,fuel
,40.8899938,-124.0877373,fuel
Chevron,40.9047662,-124.0825407,fuel
Mobil,33.6220231,-117.6598068,fuel
Mobil,33.6285263,-117.6344461,fuel
Valero,37.4498159,-119.8519919,fuel
G&M,33.9644337,-118.0459324,fuel
Valero,36.8361432,-119.9100466,fuel
76,33.650886,-117.9539621,fuel
Market Gasoline,34.5794424,-117.9691212,fuel
Valero,34.5794166,-117.960281,fuel
Chevron,34.1585972,-118.2498461,fuel
Mobil,34.1577138,-118.2637347,fuel
Shell,34.1551706,-118.2648827,fuel
76,34.15881,-118.2582239,fuel
Shell,34.1582052,-118.25837,fuel
Mobil,34.164964,-118.2326781,fuel
United Oil,34.1608313,-118.2366655,fuel
76,34.1592378,-118.2400034,fuel
Mobil,34.1563218,-118.2413478,fuel
Shell,34.1429953,-118.2338003,fuel
Mobil,34.142382,-118.2342686,fuel
Chevron,34.1465543,-118.2637547,fuel
Chevron,34.1455312,-118.2284897,fuel
76,34.1427834,-118.263958,fuel
Valero,34.1427705,-118.2646024,fuel
76,34.1484233,-118.2459921,fuel
Mobil,34.2045265,-118.2238719,fuel
76,34.2049633,-118.2006225,fuel
Chevron,34.2012151,-118.1923139,fuel
Arco,34.2000292,-118.1911941,fuel
Mobil,34.5430724,-118.0312474,fuel
,37.2510764,-121.8045093,fuel
,41.0447504,-121.4082721,fuel
ARCO 42205,34.1828594,-118.1512621,fuel
Mobil,34.1835743,-118.1512594,fuel
Mobil,34.1526842,-118.1501116,fuel
Quik Stop,37.2722954,-121.9354101,fuel
Mobil,33.672669,-117.970935,fuel
USA Gasoline,34.123269,-118.2540879,fuel
Mobil,34.129071,-118.2574118,fuel
76,34.1157109,-118.262533,fuel
Shell,34.1388273,-118.2146208,fuel
Mobil,34.1394918,-118.2143885,fuel
76,34.1395727,-118.2084677,fuel
Chevron,34.1378631,-118.1872272,fuel
76,34.1319333,-118.2166185,fuel
Five Star,34.1197307,-118.1989004,fuel
Mobil,34.1155711,-118.1848026,fuel
Arco,33.6725608,-117.9889027,fuel
Chevron,33.6652946,-117.8263756,fuel
Valero,38.4350268,-122.687061,fuel
Chevron,40.8038652,-124.1442582,fuel
Shell,40.7975111,-124.1427638,fuel
Chevron,33.9248743,-117.9457646,fuel
Pacific Fuel,34.1601108,-118.2639783,fuel
76,34.1687287,-118.2857796,fuel
7-Eleven,34.1768245,-118.2968826,fuel
Mobil,34.1810563,-118.3037611,fuel
United Oil,34.1821241,-118.3043251,fuel
Chevron,34.1831619,-118.3057496,fuel
Texaco,40.7971938,-124.1748905,fuel
Chevron,34.0025998,-117.7284173,fuel
Patriot,40.780273,-124.1643705,fuel
Chevron,38.4892543,-121.8045241,fuel
Chevron,33.6711117,-117.7897358,fuel
Shell,33.6781429,-117.834102,fuel
Star Gas,37.5105653,-121.9642185,fuel
,33.6731426,-117.6658397,fuel
Mobil,33.8893392,-117.8852196,fuel
World Express,33.8782067,-117.8781843,fuel
76,37.5235531,-121.9579306,fuel
Quik Stop,37.5334826,-122.0017921,fuel
American Gasoline,37.3575207,-121.8620934,fuel
Gas N Go,37.2508846,-121.8430168,fuel
World,37.3651918,-121.8495061,fuel
Chevron,37.2770767,-121.8427375,fuel
Chevron,37.2776147,-121.8418941,fuel
,33.6826674,-117.88599,fuel
Arco,33.6804232,-117.8800695,fuel
Arco,33.6803285,-117.8804186,fuel
Chevron,33.6934763,-117.9893292,fuel
USA Gasoline,33.6938135,-117.9538969,fuel
,34.0576486,-117.1800699,fuel
Arco,39.0978479,-121.6351518,fuel
Kwik-Serv,37.9257183,-122.5228805,fuel
Kwik-Serv,37.925584,-122.5229418,fuel
Chevron,37.537071,-121.9658832,fuel
Chevron,34.1531038,-118.3404106,fuel
76,37.9254543,-122.5183151,fuel
Shell,38.7636019,-120.5755192,fuel
Arco,34.4240318,-118.423238,fuel
76,34.1116662,-118.2871233,fuel
Arco,39.726821,-121.80638,fuel
7-Eleven,32.7303207,-117.2246458,fuel
Arco,33.9386584,-118.1217849,fuel
Renner,40.7802847,-124.1381643,fuel
Chevron,34.3094779,-117.4710253,fuel
Chevron,34.3600634,-117.434464,fuel
Chevron,34.4270394,-117.3757428,fuel
Shell,34.427064,-117.3770698,fuel
Mobil,34.4262631,-117.3758347,fuel
Mobil,34.4707881,-117.3424226,fuel
Circle K,34.4847445,-117.3306347,fuel
76,34.5067303,-117.3262576,fuel
Berri Brothers Gas Station,34.50738,-117.3264483,fuel
Circle K,34.5064155,-117.3464096,fuel
Arco,34.5063113,-117.3472108,fuel
7-Eleven,32.9784483,-115.5433471,fuel
Arco,34.2231148,-119.0387089,fuel
Mobil,34.427213,-117.3461869,fuel
Shell,37.4465967,-121.8926793,fuel
Arco,34.4273528,-117.3379869,fuel
,34.4275077,-117.331697,fuel
Shell,33.7021835,-117.9538194,fuel
Rotten Robbie,37.3594593,-121.822593,fuel
Valero,37.2598724,-121.9464022,fuel
Chevron Milpitas,37.4520266,-121.9208737,fuel
Chevron,37.4214435,-121.9215649,fuel
Betty’s Arco,37.4279281,-121.9141713,fuel
Morgan Hill Kwik Serv,37.1254517,-121.650629,fuel
Rotten Robbie,37.4002889,-121.8468774,fuel
,36.9969312,-121.5417546,fuel
QuikStop,37.5307569,-121.9383876,fuel
Fastrak Gas & Food,39.736637,-121.869254,fuel
Chevron,36.9842065,-121.5579018,fuel
Mobil,33.7120605,-118.0631111,fuel
Arco,33.7153475,-117.980327,fuel
Arco,33.7154829,-117.9801253,fuel
Berryessa Chevron,37.374477,-121.8730526,fuel
Valero,37.2509101,-121.8304021,fuel
Arco,37.2653658,-121.8652888,fuel
Chevron,36.9733693,-121.9644646,fuel
Shell,36.9733396,-121.96541,fuel
76,36.9808447,-121.9653105,fuel
Speedway Express,37.2670538,-121.9312063,fuel
Chevron,33.7158386,-117.9540259,fuel
Shell,33.7165705,-117.9549883,fuel
Mojave Gas,34.2481448,-116.4401783,fuel
Kwik Serv,38.3467705,-120.773348,fuel
Shell,34.1073692,-117.6697983,fuel
Chevron,34.1064757,-117.6706903,fuel
Chevron,39.774649,-120.036985,fuel
76,34.1072829,-117.6813725,fuel
76,34.2649609,-119.2128309,fuel
Valero,37.0596442,-122.0099873,fuel
,33.8530016,-117.428603,fuel
76,37.3142756,-121.7923742,fuel
Valero,37.3134862,-121.7917863,fuel
76,37.2728878,-121.9327012,fuel
76,37.8926223,-122.1167514,fuel
Valero,36.6072629,-121.9226412,fuel
Shell,33.9457929,-118.3781396,fuel
7-Eleven,33.8871927,-118.100324,fuel
Mobil,34.0439497,-118.4322495,fuel
Mobil,34.0501308,-118.4369232,fuel
Arco,38.6949634,-121.3641214,fuel
Shell,37.880489,-122.1860818,fuel
76,33.929258,-118.1617759,fuel
,33.9551145,-118.3730188,fuel
7-Eleven,37.2941484,-121.9762578,fuel
Costco Gasoline,34.1846162,-118.3227857,fuel
76,36.9812417,-122.0044159,fuel
Uniontown Gas,40.8673663,-124.0860754,fuel
Chevron,41.9008489,-122.5632626,fuel
Thunderhill Fuel,39.5366835,-122.33217,fuel
Shell,40.410968,-120.637091,fuel
Santa Rosa Pit Stop,33.5605334,-116.5443619,fuel
Arco,36.9811653,-122.0111098,fuel
,40.5978884,-124.1487453,fuel
,40.5979419,-124.1487594,fuel
Mobil,33.7298198,-117.9896101,fuel
Mobil,33.7299955,-117.9897768,fuel
Rotten Robbie,37.4047438,-121.9033859,fuel
Speedway,36.9849974,-121.9900367,fuel
Shell,36.9847767,-121.9894259,fuel
Berri Brothers,33.720652,-118.0741761,fuel
Speedway Express,37.4876316,-122.2360658,fuel
Mobil,34.529202,-117.3131449,fuel
,37.9384098,-122.5154577,fuel
,40.6631941,-122.3967053,fuel
Shell,40.5978786,-124.1589425,fuel
Mobil,32.6477505,-117.0644542,fuel
Shell,34.0166505,-118.3998122,fuel
Chevron,34.257112,-118.4844933,fuel
Chevron,34.1066915,-118.1994782,fuel
Chevron,33.5831379,-117.6314798,fuel
Quikstop gas,37.2731967,-121.8697389,fuel
Shell,35.798547,-117.8719741,fuel
Shell,35.798862,-117.871978,fuel
Chevron,38.2697814,-122.6708796,fuel
,34.215473,-118.4996148,fuel
Chevron,34.5795078,-117.4129601,fuel
,32.8081841,-117.1048361,fuel
,33.040563,-116.91315,fuel
Rolling Hills Travel Center,39.8724154,-122.201135,fuel
Shell,34.219,-119.1949008,fuel
Chevron,34.2188818,-119.194108,fuel
Chevron,33.1829602,-117.3401765,fuel
Valero,38.6952955,-120.811222,fuel
Valero,34.2216946,-118.4768397,fuel
Chevron,38.688829,-120.8312935,fuel
Arco,32.7806976,-116.9574257,fuel
C Stop,37.278425,-121.8350453,fuel
Propel,37.8092514,-122.2558359,fuel
Speedway,37.4577321,-121.9118625,fuel
Valero,37.4112991,-122.093148,fuel
,40.48553,-124.100283,fuel
Shell,34.1068116,-117.4464901,fuel
7-Eleven,34.0992536,-117.4098731,fuel
Chevron,36.9611545,-120.0601685,fuel
Arco,36.9616502,-120.0605149,fuel
,39.7915074,-123.2484722,fuel
Arco,38.7000029,-121.7835699,fuel
Chevron,37.6350313,-121.0031305,fuel
Costco Gasoline,32.8391311,-116.987571,fuel
Arco,34.0179053,-118.2919399,fuel
7-Eleven,32.8523631,-116.9984831,fuel
Shell,32.729915,-117.1735495,fuel
7-Eleven,33.7474822,-116.9284519,fuel
Exxon,33.747389,-116.932978,fuel
Arco,32.7485275,-117.1933565,fuel
Shell,32.7482284,-117.1928161,fuel
,37.525403,-122.2664297,fuel
Chevron,40.7830029,-124.1840276,fuel
Royal Oaks Valero,36.9047816,-121.7499177,fuel
Quikstop,36.9042125,-121.7497986,fuel
Gulf,36.9072084,-121.7540365,fuel
Chevron,34.1807629,-118.6062014,fuel
Rotten Robbie,37.6802007,-121.7462436,fuel
Chevron,37.7001551,-121.7411535,fuel
Chevron,37.6798676,-121.773949,fuel
Valero,37.6849222,-121.765452,fuel
7-Eleven,37.7029118,-121.7210911,fuel
Shell,38.1603764,-121.6921822,fuel
76,34.2783139,-118.888911,fuel
Beach Side Station,32.5841866,-117.1185506,fuel
,37.8922483,-122.0613216,fuel
Mobil,33.8474444,-117.9412747,fuel
Super 8,33.7496628,-116.9712162,fuel
Chevron,40.4465451,-122.2587342,fuel
,37.3542501,-121.9066638,fuel
EddieWorld,34.9071136,-116.8353774,fuel
Shell,34.1508331,-117.6518567,fuel
Chevron,33.0114264,-117.2631563,fuel
Valero,40.62526,-122.3719055,fuel
Mobil,33.7820293,-118.0290061,fuel
,34.3611553,-119.0411075,fuel
Chevron,37.7641203,-121.4354428,fuel
Shell,37.7637035,-121.4354665,fuel
,37.7653489,-121.4346631,fuel
Chevron,39.1699194,-123.2124273,fuel
Mobil,32.7276191,-116.9099413,fuel
Safeway Fuel Station,38.0131863,-122.2724504,fuel
Safeway,38.6748485,-121.0298932,fuel
Arco,32.7878412,-116.9278336,fuel
Arco,32.7880258,-116.9280863,fuel
Gas Depot,32.7999035,-116.9360511,fuel
Food4Less Self Serve Gasoline,32.7429374,-117.0377091,fuel
Shell,32.7481835,-116.9821343,fuel
76,32.6302237,-117.0929187,fuel
Chevron,32.6367275,-117.0296757,fuel
7-Eleven,34.0787164,-117.5587738,fuel
Shell,33.121981,-117.3245701,fuel
Shell,32.7855433,-116.927634,fuel
Golden State Gasoline,32.7961358,-116.9354799,fuel
76,32.7731662,-117.0049882,fuel
Quik Korner Gas,32.7477849,-116.9880801,fuel
7-Eleven,32.860779,-116.9005876,fuel
,32.8332179,-116.9056479,fuel
Chevron,32.8124128,-116.9180965,fuel
Sky Fuel,32.8119537,-116.9184849,fuel
Mobil,32.8110048,-116.9157702,fuel
,33.151935,-117.3379273,fuel
7-Eleven,32.7693388,-116.928212,fuel
,38.8980605,-121.0710019,fuel
Speedway,39.2371291,-121.0366176,fuel
Speedway,39.237358,-121.0366398,fuel
Arco,39.2364003,-121.0380272,fuel
,39.2367372,-121.0383398,fuel
Chevron,37.2508915,-121.8312983,fuel
Shell,32.7429862,-116.9730162,fuel
National Fuel,37.7537387,-121.4607513,fuel
Chevron,37.7538368,-121.4353516,fuel
Shell,37.2561627,-121.7916384,fuel
Quikstop Market,38.4287637,-122.7318959,fuel
Shell,33.8787101,-117.6598398,fuel
Chevron,33.8787942,-117.6593441,fuel
Arco,33.8795697,-117.6137418,fuel
Mobil,37.7193231,-121.537099,fuel
,33.8093839,-117.8448744,fuel
Mobil,33.8215805,-117.5220552,fuel
SoCalGas - Azusa Base,34.1384326,-117.9246914,fuel
SunFuel CNG,33.7147018,-116.2112492,fuel
Blythe CNG Fueling Station,33.6032298,-114.5980491,fuel
Safeway Fuel Station,37.7848781,-122.2778023,fuel
Shell,38.4093541,-121.3711464,fuel
Elk Grove Gas,38.4093159,-121.3674094,fuel
Chevron,37.9836149,-121.714598,fuel
Arco AM/PM,38.7608168,-121.2940837,fuel
Chevron,37.9976134,-121.7142713,fuel
,34.1060752,-118.1843483,fuel
Circle K,37.9608918,-122.5050323,fuel
Andy's Gas Station,34.0838414,-118.2219262,fuel
76,34.0834553,-118.2224269,fuel
USA Gasoline,34.0838972,-118.2229789,fuel
Chevron,34.0842224,-118.2224693,fuel
76,40.1397364,-120.9505055,fuel
Arco,37.990015,-121.6974205,fuel
Chevron Gas Station,33.0262044,-117.273352,fuel
Arco,38.3672351,-120.7964262,fuel
Valero Gas Station & Car Wash,33.0268984,-117.2733788,fuel
Mobil,34.0107917,-117.434791,fuel
Shell,33.9769682,-117.4619324,fuel
Circle K,33.9766136,-117.4627941,fuel
Arco,33.9781015,-117.4544495,fuel
,37.7395879,-121.1193125,fuel
,37.7970986,-121.2516836,fuel
,39.1321607,-121.6372367,fuel
Arco,38.268534,-121.303,fuel
Chevron,37.739112,-121.1195284,fuel
Valero,38.2676669,-121.3021636,fuel
,37.7976341,-121.2526205,fuel
Arco,36.9971717,-120.1057256,fuel
Shell,37.7977288,-121.1941192,fuel
76,37.6999424,-122.1214077,fuel
Chevron,37.8509548,-122.0334501,fuel
ARCO,36.8087179,-119.6376441,fuel
Arco,36.3303216,-121.2409566,fuel
Shell,40.4981298,-124.1056075,fuel
Chevron,37.9653149,-121.9928649,fuel
Valero,37.696297,-122.1390065,fuel
,37.6967834,-122.1389905,fuel
Superior Gas,37.7000429,-122.1395293,fuel
Mobil,34.5722581,-117.4088627,fuel
Arco,37.9835145,-121.7338015,fuel
Chevron,37.9603086,-121.9814062,fuel
76,38.6940389,-121.3641353,fuel
College Chevron,38.572547,-122.4426245,fuel
Flying J,34.0157391,-117.5256156,fuel
Flying J,34.0150766,-117.5250359,fuel
,34.0335956,-117.0446851,fuel
,34.0335569,-117.0448219,fuel
Shell,33.6000636,-117.671712,fuel
7-Eleven,37.9982136,-121.7317498,fuel
Costco Gasoline,32.7753116,-117.0214587,fuel
7-Eleven,37.9826503,-121.7331483,fuel
Chevron,39.0669219,-121.6328713,fuel
7-Eleven,33.9656837,-117.037713,fuel
Chevron,32.7452095,-114.7553574,fuel
Chevron,36.7354724,-119.7004165,fuel
Valero,36.7381786,-119.6998044,fuel
Sinclair,36.7362101,-119.6997855,fuel
Arco,36.7363672,-119.6953186,fuel
Arco Gas,33.8722065,-117.7211236,fuel
76,33.5957545,-117.8697981,fuel
Chevron,38.0047189,-121.7512898,fuel
Chevron,38.0047194,-121.7510922,fuel
Shell,38.0054514,-121.7513205,fuel
,34.1777533,-118.8509592,fuel
Speedway North Auburn,38.9346509,-121.0934312,fuel
76,37.6627241,-121.7807351,fuel
Arco,37.6777608,-121.7879762,fuel
Arco,37.6776553,-121.7876766,fuel
Shell,37.6778915,-121.7869862,fuel
,37.6780582,-121.7789388,fuel
Shell,35.058706,-119.4001241,fuel
Chevron,33.8026206,-118.0439284,fuel
,33.7588698,-118.0116946,fuel
,33.7587198,-118.0118509,fuel
Seeley Market and Gas,32.7907788,-115.6913761,fuel
Thrifty,34.1030137,-117.6698127,fuel
Speedway,40.4528075,-122.2895155,fuel
